feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,0.8,1.0046841831167106,0,average
exon_2,2000,1.0,1.0745277126079003,2000,average
exon_3,5000,1.0,0.8674010858629402,4000,average
exon_1,2000,0.8,0.9984499291744116,0,oneIter
exon_2,2000,1.0,1.0864298289035594,2000,oneIter
exon_3,5000,1.0,0.8614802497096882,4000,oneIter
exon_1,2000,0.8,0.9951746013292023,0,oneIter
exon_2,2000,1.0,1.082181084695442,2000,oneIter
exon_3,5000,1.0,0.8672529541277455,4000,oneIter
exon_1,2000,0.8,1.0080788350018395,0,oneIter
exon_2,2000,1.0,1.0693400763303673,2000,oneIter
exon_3,5000,1.0,0.8679126759605343,4000,oneIter
exon_1,2000,0.8,1.0180473636470777,0,oneIter
exon_2,2000,1.0,1.0651263220992127,2000,oneIter
exon_3,5000,1.0,0.8671905702665874,4000,oneIter
exon_1,2000,0.8,1.0219936343269056,0,oneIter
exon_2,2000,1.0,1.0604031550218114,2000,oneIter
exon_3,5000,1.0,0.8718357605575037,4000,oneIter
exon_1,2000,0.8,1.0371586727090145,0,oneIter
exon_2,2000,1.0,1.0424896215547126,2000,oneIter
exon_3,5000,1.0,0.8729612000441327,4000,oneIter
exon_1,2000,0.8,0.9803654418059043,0,oneIter
exon_2,2000,1.0,1.085575813151751,2000,oneIter
exon_3,5000,1.0,0.8704516865064679,4000,oneIter
exon_1,2000,0.8,1.0085949439288542,0,oneIter
exon_2,2000,1.0,1.0723320544684445,2000,oneIter
exon_3,5000,1.0,0.864502733477957,4000,oneIter
exon_1,2000,0.8,0.975321894051785,0,oneIter
exon_2,2000,1.0,1.1066529462069783,2000,oneIter
exon_3,5000,1.0,0.8602820473372325,4000,oneIter
exon_1,2000,0.8,1.0036565151921124,0,oneIter
exon_2,2000,1.0,1.0747462236467242,2000,oneIter
exon_3,5000,1.0,0.8701409806415504,4000,oneIter
exon_1,2000,0.8,1.0170926426340163,0,average
exon_2,3500,1.0,0.8433751952059351,2000,average
exon_3,5000,1.0,1.1534297322461733,5500,average
exon_1,2000,0.8,1.0156534487310878,0,oneIter
exon_2,3500,1.0,0.8435365288352511,2000,oneIter
exon_3,5000,1.0,1.1481019531747552,5500,oneIter
exon_1,2000,0.8,1.010936222175566,0,oneIter
exon_2,3500,1.0,0.84330614582889,2000,oneIter
exon_3,5000,1.0,1.151548664712974,5500,oneIter
exon_1,2000,0.8,1.0007060179063625,0,oneIter
