feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,3.6,5.067420570739238,0,average
exon_2,2000,0.8,0.7162642053704319,2000,average
exon_3,5000,1.0,1.0152979754726141,4000,average
exon_1,2000,3.6,4.985675147666604,0,oneIter
exon_2,2000,0.8,0.7169240873616147,2000,oneIter
exon_3,5000,1.0,1.0152000431986168,4000,oneIter
exon_1,2000,3.6,5.189887003759744,0,oneIter
exon_2,2000,0.8,0.7154112780666619,2000,oneIter
exon_3,5000,1.0,1.0145545599732981,4000,oneIter
exon_1,2000,3.6,5.377920500983362,0,oneIter
exon_2,2000,0.8,0.7126988924591914,2000,oneIter
exon_3,5000,1.0,1.0154905365801663,4000,oneIter
exon_1,2000,3.6,5.063871775865835,0,oneIter
exon_2,2000,0.8,0.7158812986949674,2000,oneIter
exon_3,5000,1.0,1.0158890517385621,4000,oneIter
exon_1,2000,3.6,4.866568725098573,0,oneIter
exon_2,2000,0.8,0.7199558347232629,2000,oneIter
exon_3,5000,1.0,1.0158788582321565,4000,oneIter
exon_1,2000,3.6,4.999125667886194,0,oneIter
exon_2,2000,0.8,0.7157989090632075,2000,oneIter
exon_3,5000,1.0,1.0169150421433524,4000,oneIter
exon_1,2000,3.6,5.035917842649898,0,oneIter
exon_2,2000,0.8,0.7165491937462398,2000,oneIter
exon_3,5000,1.0,1.0146661903955794,4000,oneIter
exon_1,2000,3.6,5.1410793899346725,0,oneIter
exon_2,2000,0.8,0.7167375309028019,2000,oneIter
exon_3,5000,1.0,1.0138993864230272,4000,oneIter
exon_1,2000,3.6,4.853473540959705,0,oneIter
exon_2,2000,0.8,0.7182615846254007,2000,oneIter
exon_3,5000,1.0,1.0134259946460082,4000,oneIter
exon_1,2000,3.6,5.160686112587801,0,oneIter
exon_2,2000,0.8,0.7144234440609725,2000,oneIter
exon_3,5000,1.0,1.0170600913953756,4000,oneIter
exon_1,2000,3.6,5.724899270440601,0,average
exon_2,3500,0.8,0.7499336300540415,2000,average
exon_3,5000,1.0,0.9944669122985509,5500,average
exon_1,2000,3.6,6.300170669517847,0,oneIter
exon_2,3500,0.8,0.7470894026293255,2000,oneIter
exon_3,5000,1.0,0.9965793641382592,5500,oneIter
exon_1,2000,3.6,5.23984438684842,0,oneIter
exon_2,3500,0.8,0.7517363839861001,2000,oneIter
exon_3,5000,1.0,0.9932737443405343,5500,oneIter
exon_1,2000,3.6,5.908935134254952,0,oneIter
exon_2,3500,0.8,0.7489455398384515,2000,oneIter
exon_3,5000,1.0,0.9943735902025869,5500,oneIter
exon_1,2000,3.6,5.873791888411277,0,oneIter
exon_2,3500,0.8,0.7490467529350026,2000,oneIter
exon_3,5000,1.0,0.9955050534744898,5500,oneIter
exon_1,2000,3.6,5.088756087467671,0,oneIter
exon_2,3500,0.8,0.7533132031150036,2000,oneIter
exon_3,5000,1.0,0.9937829512360702,5500,oneIter
exon_1,2000,3.6,5.622918055765819,0,oneIter
exon_2,3500,0.8,0.7511837677716462,2000,oneIter
exon_3,5000,1.0,0.9904738717701702,5500,oneIter
exon_1,2000,3.6,5.9018140417703995,0,oneIter
exon_2,3500,0.8,0.7486871554558432,2000,oneIter
exon_3,5000,1.0,0.9924946928315568,5500,oneIter
exon_1,2000,3.6,5.248999571440376,0,oneIter
exon_2,3500,0.8,0.75251063799792,2000,oneIter
exon_3,5000,1.0,0.9896845628679645,5500,oneIter
exon_1,2000,3.6,6.356167499166331,0,oneIter
exon_2,3500,0.8,0.747576723916324,2000,oneIter
exon_3,5000,1.0,0.996437420879961,5500,oneIter
exon_1,2000,3.6,5.707595369762914,0,oneIter
exon_2,3500,0.8,0.7492467328947986,2000,oneIter
exon_3,5000,1.0,1.0020638712439165,5500,oneIter
exon_1,2000,3.6,2.328321218061798,0,average
exon_2,5000,0.8,0.7998786672384851,2000,average
exon_3,5000,1.0,0.9693007805482008,7000,average
exon_1,2000,3.6,2.3479323402019605,0,oneIter
exon_2,5000,0.8,0.799852889464419,2000,oneIter
exon_3,5000,1.0,0.9675858549870411,7000,oneIter
exon_1,2000,3.6,2.3338776792049822,0,oneIter
exon_2,5000,0.8,0.7994559045958932,2000,oneIter
exon_3,5000,1.0,0.9700927597618721,7000,oneIter
exon_1,2000,3.6,2.3480422605893603,0,oneIter
exon_2,5000,0.8,0.7980042209351634,2000,oneIter
exon_3,5000,1.0,0.9714028720583547,7000,oneIter
exon_1,2000,3.6,2.4034936320389364,0,oneIter
exon_2,5000,0.8,0.7974818436425812,2000,oneIter
exon_3,5000,1.0,0.9708115414703842,7000,oneIter
exon_1,2000,3.6,2.264285060373902,0,oneIter
exon_2,5000,0.8,0.802680071628929,2000,oneIter
exon_3,5000,1.0,0.9690720718838622,7000,oneIter
exon_1,2000,3.6,2.344372017879035,0,oneIter
exon_2,5000,0.8,0.7992582893593151,2000,oneIter
exon_3,5000,1.0,0.9693740679739459,7000,oneIter
exon_1,2000,3.6,2.315424644341316,0,oneIter
exon_2,5000,0.8,0.8002039386266316,2000,oneIter
exon_3,5000,1.0,0.9693914391400823,7000,oneIter
exon_1,2000,3.6,2.2784149937717912,0,oneIter
exon_2,5000,0.8,0.8006590210458286,2000,oneIter
exon_3,5000,1.0,0.9699491760662379,7000,oneIter
exon_1,2000,3.6,2.323528861369556,0,oneIter
exon_2,5000,0.8,0.8014109719725055,2000,oneIter
