feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,0.6,0.7198772773907685,0,average
exon_2,2000,1.0,0.8586978265713675,2000,average
exon_3,5000,1.0,1.0141382057269566,4000,average
exon_1,2000,0.6,0.7170048121355876,0,oneIter
exon_2,2000,1.0,0.8596275175462997,2000,oneIter
exon_3,5000,1.0,1.0127184346927383,4000,oneIter
exon_1,2000,0.6,0.7216346696882504,0,oneIter
exon_2,2000,1.0,0.8594488091559499,2000,oneIter
exon_3,5000,1.0,1.015159940932354,4000,oneIter
exon_1,2000,0.6,0.7252718873542238,0,oneIter
exon_2,2000,1.0,0.8546535374785955,2000,oneIter
exon_3,5000,1.0,1.0157784522151363,4000,oneIter
exon_1,2000,0.6,0.7202783746619025,0,oneIter
exon_2,2000,1.0,0.8568414509460927,2000,oneIter
exon_3,5000,1.0,1.0135663264204988,4000,oneIter
exon_1,2000,0.6,0.7170800942219477,0,oneIter
exon_2,2000,1.0,0.8643529746704876,2000,oneIter
exon_3,5000,1.0,1.011526574733497,4000,oneIter
exon_1,2000,0.6,0.7137356783538782,0,oneIter
exon_2,2000,1.0,0.8631800636372494,2000,oneIter
exon_3,5000,1.0,1.0098364549015184,4000,oneIter
exon_1,2000,0.6,0.7254896212964768,0,oneIter
exon_2,2000,1.0,0.8553508091763443,2000,oneIter
exon_3,5000,1.0,1.0160532549136747,4000,oneIter
exon_1,2000,0.6,0.7216268727369691,0,oneIter
exon_2,2000,1.0,0.8574426430754987,2000,oneIter
exon_3,5000,1.0,1.0142691255919087,4000,oneIter
exon_1,2000,0.6,0.7098150866468628,0,oneIter
exon_2,2000,1.0,0.863224773994783,2000,oneIter
exon_3,5000,1.0,1.0158885483856528,4000,oneIter
exon_1,2000,0.6,0.7268356768115858,0,oneIter
exon_2,2000,1.0,0.8528556860323746,2000,oneIter
exon_3,5000,1.0,1.0165849444825867,4000,oneIter
exon_1,2000,0.6,0.5422883051205284,0,average
