feature,length,true_h,pred_h,Udist,result_type
exon_1,6000,2.4,2.024988256118962,0,average
exon_2,6000,2.4,3.150771330294935,6000,average
exon_3,5000,1.0,0.9159772761392018,12000,average
exon_1,6000,2.4,2.027152418550923,0,oneIter
exon_2,6000,2.4,3.1402724813744,6000,oneIter
exon_3,5000,1.0,0.91713422895486,12000,oneIter
exon_1,6000,2.4,2.023261603884045,0,oneIter
exon_2,6000,2.4,3.1554677313522586,6000,oneIter
exon_3,5000,1.0,0.9167119569075362,12000,oneIter
exon_1,6000,2.4,2.023716866852034,0,oneIter
exon_2,6000,2.4,3.1595266171516094,6000,oneIter
exon_3,5000,1.0,0.9135501822020977,12000,oneIter
exon_1,6000,2.4,2.019964402447804,0,oneIter
exon_2,6000,2.4,3.160581642772584,6000,oneIter
exon_3,5000,1.0,0.9166123841452132,12000,oneIter
exon_1,6000,2.4,2.0257606551254095,0,oneIter
exon_2,6000,2.4,3.1524241544455136,6000,oneIter
exon_3,5000,1.0,0.9155755232823629,12000,oneIter
exon_1,6000,2.4,2.0400967076702137,0,oneIter
exon_2,6000,2.4,3.1264363218416524,6000,oneIter
exon_3,5000,1.0,0.9173142120214423,12000,oneIter
exon_1,6000,2.4,2.024670323998809,0,oneIter
exon_2,6000,2.4,3.1387864334251714,6000,oneIter
exon_3,5000,1.0,0.9182727919761661,12000,oneIter
exon_1,6000,2.4,2.019939757986229,0,oneIter
exon_2,6000,2.4,3.1549992714621005,6000,oneIter
exon_3,5000,1.0,0.9143085984182944,12000,oneIter
exon_1,6000,2.4,2.025395830760689,0,oneIter
exon_2,6000,2.4,3.1638754394965134,6000,oneIter
exon_3,5000,1.0,0.9145958066723585,12000,oneIter
exon_1,6000,2.4,2.0199239939134634,0,oneIter
exon_2,6000,2.4,3.155343209627551,6000,oneIter
exon_3,5000,1.0,0.915697076811687,12000,oneIter
exon_1,6000,2.4,3.0254749320398333,0,average
exon_2,9000,2.4,2.2468617140006586,6000,average
exon_3,5000,1.0,1.101823555300197,15000,average
exon_1,6000,2.4,3.0260535007066065,0,oneIter
exon_2,9000,2.4,2.2469463780144996,6000,oneIter
exon_3,5000,1.0,1.1025445684162294,15000,oneIter
exon_1,6000,2.4,3.035367525234162,0,oneIter
exon_2,9000,2.4,2.241832826319124,6000,oneIter
exon_3,5000,1.0,1.101120134776484,15000,oneIter
exon_1,6000,2.4,3.0344840193312455,0,oneIter
exon_2,9000,2.4,2.2421679452210004,6000,oneIter
exon_3,5000,1.0,1.1053793209249727,15000,oneIter
exon_1,6000,2.4,3.039489669283686,0,oneIter
exon_2,9000,2.4,2.242205138811131,6000,oneIter
exon_3,5000,1.0,1.1040371703760357,15000,oneIter
exon_1,6000,2.4,3.001304743802451,0,oneIter
exon_2,9000,2.4,2.2522219427479495,6000,oneIter
exon_3,5000,1.0,1.0990555722716706,15000,oneIter
exon_1,6000,2.4,3.016774945822602,0,oneIter
exon_2,9000,2.4,2.2497998839232056,6000,oneIter
exon_3,5000,1.0,1.1021121671768765,15000,oneIter
exon_1,6000,2.4,3.030785336216687,0,oneIter
exon_2,9000,2.4,2.246944312998379,6000,oneIter
exon_3,5000,1.0,1.1007629795693796,15000,oneIter
exon_1,6000,2.4,3.032763349227683,0,oneIter
exon_2,9000,2.4,2.248638345503048,6000,oneIter
exon_3,5000,1.0,1.1023553973091071,15000,oneIter
exon_1,6000,2.4,3.0216812715828913,0,oneIter
exon_2,9000,2.4,2.24663463234654,6000,oneIter
exon_3,5000,1.0,1.1042001228868092,15000,oneIter
exon_1,6000,2.4,3.0160449591903156,0,oneIter
exon_2,9000,2.4,2.2512257341217112,6000,oneIter
exon_3,5000,1.0,1.0966681192944057,15000,oneIter
exon_1,6000,2.4,2.2959889663403543,0,average
exon_2,12000,2.4,2.554156245484476,6000,average
exon_3,5000,1.0,0.9778029608268866,18000,average
exon_1,6000,2.4,2.3035433215610723,0,oneIter
exon_2,12000,2.4,2.554476217842947,6000,oneIter
exon_3,5000,1.0,0.9781888229050825,18000,oneIter
exon_1,6000,2.4,2.299772012407484,0,oneIter
exon_2,12000,2.4,2.5533926814940404,6000,oneIter
exon_3,5000,1.0,0.9754750254723331,18000,oneIter
exon_1,6000,2.4,2.3059782273288576,0,oneIter
exon_2,12000,2.4,2.548806184724719,6000,oneIter
exon_3,5000,1.0,0.9786923773226509,18000,oneIter
exon_1,6000,2.4,2.292958599151882,0,oneIter
exon_2,12000,2.4,2.55511623034917,6000,oneIter
exon_3,5000,1.0,0.9814888327114645,18000,oneIter
exon_1,6000,2.4,2.2959208310068946,0,oneIter
exon_2,12000,2.4,2.556339499204115,6000,oneIter
exon_3,5000,1.0,0.974545405450839,18000,oneIter
exon_1,6000,2.4,2.295377158732208,0,oneIter
exon_2,12000,2.4,2.55097631615327,6000,oneIter
exon_3,5000,1.0,0.9766246408986616,18000,oneIter
exon_1,6000,2.4,2.2945844495027017,0,oneIter
exon_2,12000,2.4,2.55673356323032,6000,oneIter
exon_3,5000,1.0,0.9795600360587748,18000,oneIter
exon_1,6000,2.4,2.2940583827449035,0,oneIter
exon_2,12000,2.4,2.5532369257717416,6000,oneIter
exon_3,5000,1.0,0.9792616528549923,18000,oneIter
exon_1,6000,2.4,2.279430044427711,0,oneIter
exon_2,12000,2.4,2.5579354412486923,6000,oneIter
exon_3,5000,1.0,0.977305684578805,18000,oneIter
exon_1,6000,2.4,2.298266636539826,0,oneIter
exon_2,12000,2.4,2.554549394825747,6000,oneIter
exon_3,5000,1.0,0.9768871300152626,18000,oneIter
exon_1,9000,2.4,2.3172532918665536,0,average
exon_2,6000,2.4,2.708300654974361,9000,average
exon_3,5000,1.0,1.0645207140534065,15000,average
exon_1,9000,2.4,2.320008683783442,0,oneIter
exon_2,6000,2.4,2.7060302877206057,9000,oneIter
exon_3,5000,1.0,1.063122192115812,15000,oneIter
exon_1,9000,2.4,2.3228647505753584,0,oneIter
exon_2,6000,2.4,2.6996206787671144,9000,oneIter
exon_3,5000,1.0,1.065212868960495,15000,oneIter
exon_1,9000,2.4,2.3134755072584827,0,oneIter
exon_2,6000,2.4,2.7125054166491234,9000,oneIter
exon_3,5000,1.0,1.065379940082403,15000,oneIter
exon_1,9000,2.4,2.315609512465964,0,oneIter
exon_2,6000,2.4,2.7082269783810697,9000,oneIter
exon_3,5000,1.0,1.0637663151288903,15000,oneIter
exon_1,9000,2.4,2.307543815577627,0,oneIter
