feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,1.0,0.7609482947954561,0,average
exon_2,2000,0.8,1.1178298461373546,2000,average
exon_3,5000,1.0,0.9181495673777199,4000,average
exon_1,2000,1.0,0.7618848576112297,0,oneIter
exon_2,2000,0.8,1.1255615700657338,2000,oneIter
exon_3,5000,1.0,0.9152580693331773,4000,oneIter
exon_1,2000,1.0,0.7579275957366908,0,oneIter
exon_2,2000,0.8,1.1158777608745762,2000,oneIter
exon_3,5000,1.0,0.9191305629868526,4000,oneIter
exon_1,2000,1.0,0.7602367039528303,0,oneIter
exon_2,2000,0.8,1.1122736933435642,2000,oneIter
exon_3,5000,1.0,0.9189917561811392,4000,oneIter
exon_1,2000,1.0,0.7502982226446686,0,oneIter
exon_2,2000,0.8,1.125037341083354,2000,oneIter
exon_3,5000,1.0,0.9178974894607045,4000,oneIter
exon_1,2000,1.0,0.7603633103238141,0,oneIter
exon_2,2000,0.8,1.1180402990086344,2000,oneIter
exon_3,5000,1.0,0.9170404542119979,4000,oneIter
exon_1,2000,1.0,0.7666088780678391,0,oneIter
exon_2,2000,0.8,1.1076984389811084,2000,oneIter
exon_3,5000,1.0,0.9196722367607637,4000,oneIter
exon_1,2000,1.0,0.7666926654416053,0,oneIter
exon_2,2000,0.8,1.1211978951052648,2000,oneIter
exon_3,5000,1.0,0.9170612617797549,4000,oneIter
exon_1,2000,1.0,0.7676493700454402,0,oneIter
exon_2,2000,0.8,1.1045612479925697,2000,oneIter
exon_3,5000,1.0,0.9209827035920558,4000,oneIter
exon_1,2000,1.0,0.7602874127514144,0,oneIter
exon_2,2000,0.8,1.1284844179299758,2000,oneIter
exon_3,5000,1.0,0.9149068331851143,4000,oneIter
exon_1,2000,1.0,0.757533931379029,0,oneIter
exon_2,2000,0.8,1.119565796988761,2000,oneIter
exon_3,5000,1.0,0.9205543062856381,4000,oneIter
exon_1,2000,1.0,0.9367247720297635,0,average
exon_2,3500,0.8,0.8366177007786482,2000,average
exon_3,5000,1.0,0.9749681856537066,5500,average
exon_1,2000,1.0,0.9464427901833672,0,oneIter
exon_2,3500,0.8,0.8334631048164255,2000,oneIter
exon_3,5000,1.0,0.9798753380384171,5500,oneIter
exon_1,2000,1.0,0.9373317975518327,0,oneIter
exon_2,3500,0.8,0.8356083334118507,2000,oneIter
exon_3,5000,1.0,0.9722268968039369,5500,oneIter
exon_1,2000,1.0,0.9418228479176282,0,oneIter
exon_2,3500,0.8,0.83519795719332,2000,oneIter
exon_3,5000,1.0,0.9734471389894676,5500,oneIter
exon_1,2000,1.0,0.937864214769464,0,oneIter
exon_2,3500,0.8,0.8351767607193555,2000,oneIter
exon_3,5000,1.0,0.9770984110367016,5500,oneIter
exon_1,2000,1.0,0.9200752112249088,0,oneIter
exon_2,3500,0.8,0.8410996602830493,2000,oneIter
exon_3,5000,1.0,0.9727436881225812,5500,oneIter
exon_1,2000,1.0,0.9330493575338842,0,oneIter
exon_2,3500,0.8,0.8376121429665901,2000,oneIter
exon_3,5000,1.0,0.976343707800013,5500,oneIter
exon_1,2000,1.0,0.939706080330036,0,oneIter
exon_2,3500,0.8,0.8370289540287758,2000,oneIter
exon_3,5000,1.0,0.9764578250706677,5500,oneIter
exon_1,2000,1.0,0.9271741686717883,0,oneIter
exon_2,3500,0.8,0.8412513015988715,2000,oneIter
exon_3,5000,1.0,0.9699259407661593,5500,oneIter
exon_1,2000,1.0,0.945185958139433,0,oneIter
exon_2,3500,0.8,0.8336302846615922,2000,oneIter
exon_3,5000,1.0,0.9764849689274154,5500,oneIter
exon_1,2000,1.0,0.9385952939752938,0,oneIter
exon_2,3500,0.8,0.8361085081066507,2000,oneIter
exon_3,5000,1.0,0.9750779409817042,5500,oneIter
exon_1,2000,1.0,0.875262950065536,0,average
exon_2,5000,0.8,0.8060851308452793,2000,average
exon_3,5000,1.0,1.0261833346137423,7000,average
exon_1,2000,1.0,0.8742482581844488,0,oneIter
exon_2,5000,0.8,0.8060150507323582,2000,oneIter
exon_3,5000,1.0,1.0275193440549215,7000,oneIter
exon_1,2000,1.0,0.8713245412855047,0,oneIter
exon_2,5000,0.8,0.8071470091891317,2000,oneIter
exon_3,5000,1.0,1.025901124518334,7000,oneIter
exon_1,2000,1.0,0.8719899372038544,0,oneIter
exon_2,5000,0.8,0.8069413495564974,2000,oneIter
exon_3,5000,1.0,1.0272119654238163,7000,oneIter
exon_1,2000,1.0,0.8751021786489075,0,oneIter
exon_2,5000,0.8,0.8071830183899391,2000,oneIter
exon_3,5000,1.0,1.025101096956491,7000,oneIter
exon_1,2000,1.0,0.8780673665892,0,oneIter
exon_2,5000,0.8,0.8044273855522999,2000,oneIter
exon_3,5000,1.0,1.0267215883789422,7000,oneIter
exon_1,2000,1.0,0.8791447346659991,0,oneIter
exon_2,5000,0.8,0.8049495744961428,2000,oneIter
exon_3,5000,1.0,1.026729565524505,7000,oneIter
exon_1,2000,1.0,0.8749547265956289,0,oneIter
exon_2,5000,0.8,0.8060331059818008,2000,oneIter
exon_3,5000,1.0,1.0261945024373023,7000,oneIter
exon_1,2000,1.0,0.8739776464355263,0,oneIter
exon_2,5000,0.8,0.8056340163738596,2000,oneIter
exon_3,5000,1.0,1.0246885990838015,7000,oneIter
exon_1,2000,1.0,0.8797186854301607,0,oneIter
exon_2,5000,0.8,0.8055172058436079,2000,oneIter
exon_3,5000,1.0,1.0255711238610772,7000,oneIter
exon_1,2000,1.0,0.8741014256161296,0,oneIter
exon_2,5000,0.8,0.8070035923371566,2000,oneIter
exon_3,5000,1.0,1.0261944358982318,7000,oneIter
exon_1,3500,1.0,0.8857561146489363,0,average
exon_2,2000,0.8,0.8270079914343947,3500,average
exon_3,5000,1.0,1.0090972990646396,5500,average
exon_1,3500,1.0,0.8843150170783418,0,oneIter
exon_2,2000,0.8,0.8285766862768904,3500,oneIter
exon_3,5000,1.0,1.0080505752100377,5500,oneIter
exon_1,3500,1.0,0.8869151681449255,0,oneIter
exon_2,2000,0.8,0.8262208721646762,3500,oneIter
exon_3,5000,1.0,1.0088380191306872,5500,oneIter
exon_1,3500,1.0,0.8856032279133822,0,oneIter
exon_2,2000,0.8,0.8276568095278702,3500,oneIter
exon_3,5000,1.0,1.0082952610112108,5500,oneIter
exon_1,3500,1.0,0.8849735268970746,0,oneIter
exon_2,2000,0.8,0.8277106594536974,3500,oneIter
exon_3,5000,1.0,1.0072415110334725,5500,oneIter
exon_1,3500,1.0,0.8825130668290008,0,oneIter
exon_2,2000,0.8,0.8295940014646459,3500,oneIter
exon_3,5000,1.0,1.0086635078101711,5500,oneIter
exon_1,3500,1.0,0.8891054624178264,0,oneIter
exon_2,2000,0.8,0.8251598451561617,3500,oneIter
exon_3,5000,1.0,1.010162159796723,5500,oneIter
exon_1,3500,1.0,0.8863368775361207,0,oneIter
exon_2,2000,0.8,0.8250176340145855,3500,oneIter
exon_3,5000,1.0,1.0102904122788814,5500,oneIter
exon_1,3500,1.0,0.8875995220840615,0,oneIter
