feature,length,true_h,pred_h,Udist,result_type
exon_1,15000,1.0,1.0057338737260264,0,average
exon_2,15000,0.8,inf,15000,average
exon_3,5000,1.0,inf,30000,average
exon_1,15000,1.0,1.0056947897452932,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.0059551339999218,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.0059991748835162,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.00558579037258,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.0055766186660948,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.005808507070839,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.0053651818162226,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.006206582504796,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.00578118204224,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.0053657761587624,0,oneIter
exon_2,15000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.0,1.0907540751023268,0,average
exon_2,22500,0.8,3.5737745410207384e+26,15000,average
exon_3,5000,1.0,0.01,37500,average
exon_1,15000,1.0,1.0900248703488506,0,oneIter
exon_2,22500,0.8,2.2776428527402216e+25,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0894818535414041,0,oneIter
exon_2,22500,0.8,2.344787237416378e+26,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0992044758533996,0,oneIter
exon_2,22500,0.8,7.388855957614452e+24,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.094742327787096,0,oneIter
exon_2,22500,0.8,3.621858857794941e+25,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0986533950511317,0,oneIter
exon_2,22500,0.8,1.3127773206247036e+26,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0831149098068056,0,oneIter
exon_2,22500,0.8,1.3085425550743013e+26,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0799636530869887,0,oneIter
exon_2,22500,0.8,2.9652645619373785e+25,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0913745578275718,0,oneIter
exon_2,22500,0.8,2.3515837221625127e+27,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0826006982151153,0,oneIter
exon_2,22500,0.8,5.878959305406282e+26,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,1.0983800095049072,0,oneIter
exon_2,22500,0.8,4.164765832372007e+25,15000,oneIter
exon_3,5000,1.0,0.01,37500,oneIter
exon_1,15000,1.0,0.975481641429213,0,average
exon_2,30000,0.8,inf,15000,average
exon_3,5000,1.0,inf,45000,average
exon_1,15000,1.0,0.9766721834029214,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9740858672651901,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9734214489119848,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9747511300872603,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9746065527878232,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9752568362792731,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9775399243281352,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9749905342708372,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9773346584973124,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,15000,1.0,0.9761572784613924,0,oneIter
exon_2,30000,0.8,inf,15000,oneIter
exon_3,5000,1.0,inf,45000,oneIter
exon_1,22500,1.0,1.0085741517221443,0,average
exon_2,15000,0.8,inf,22500,average
exon_3,5000,1.0,inf,37500,average
exon_1,22500,1.0,1.009753986945805,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0088294893413616,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0101956211603567,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0089132217931507,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0073793886729985,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0074641277690393,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0086442412361079,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.008036812012771,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.007686703212216,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,1.0088379250776378,0,oneIter
exon_2,15000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,22500,1.0,0.9616088908558748,0,average
exon_2,30000,0.8,inf,22500,average
exon_3,5000,1.0,inf,52500,average
exon_1,22500,1.0,0.9612308573111575,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9610750177217946,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9616377253013586,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9608316986478528,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9623862345693993,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9617177245932145,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9615237805431112,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9623520317050822,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
exon_1,22500,1.0,0.9615984249699154,0,oneIter
exon_2,30000,0.8,inf,22500,oneIter
exon_3,5000,1.0,inf,52500,oneIter
