feature,length,true_h,pred_h,Udist,result_type
exon_1,500,2.4,1.0467774469787954,0,average
exon_2,500,1.0,0.9751916747315139,500,average
exon_3,5000,1.0,1.0671554438464999,1000,average
exon_1,500,2.4,1.0111297739318752,0,oneIter
exon_2,500,1.0,1.0314335790603768,500,oneIter
exon_3,5000,1.0,1.0634490448515208,1000,oneIter
exon_1,500,2.4,0.9764330079433804,0,oneIter
exon_2,500,1.0,1.0170264100610735,500,oneIter
exon_3,5000,1.0,1.0657411216910715,1000,oneIter
exon_1,500,2.4,1.08845517239579,0,oneIter
exon_2,500,1.0,0.8896336668865584,500,oneIter
exon_3,5000,1.0,1.077024959415174,1000,oneIter
exon_1,500,2.4,1.0507223391578233,0,oneIter
exon_2,500,1.0,0.9479665156854871,500,oneIter
exon_3,5000,1.0,1.0698783409798474,1000,oneIter
exon_1,500,2.4,1.0118957590384692,0,oneIter
exon_2,500,1.0,1.0479744461744012,500,oneIter
exon_3,5000,1.0,1.060664825441841,1000,oneIter
exon_1,500,2.4,1.0350525412381117,0,oneIter
exon_2,500,1.0,0.9792587692498261,500,oneIter
exon_3,5000,1.0,1.0647060151553847,1000,oneIter
exon_1,500,2.4,1.0464573359513256,0,oneIter
exon_2,500,1.0,0.9890964313575724,500,oneIter
exon_3,5000,1.0,1.0653089199940682,1000,oneIter
exon_1,500,2.4,0.9907055333755671,0,oneIter
exon_2,500,1.0,0.9988237393982774,500,oneIter
exon_3,5000,1.0,1.066818071498667,1000,oneIter
exon_1,500,2.4,1.0879088299490802,0,oneIter
exon_2,500,1.0,0.9705680016880881,500,oneIter
exon_3,5000,1.0,1.0635594616609583,1000,oneIter
exon_1,500,2.4,1.169014176806532,0,oneIter
exon_2,500,1.0,0.8801351877534782,500,oneIter
exon_3,5000,1.0,1.074403677776467,1000,oneIter
exon_1,500,2.4,0.8508634564605315,0,average
exon_2,1000,1.0,1.079210610289946,500,average
exon_3,5000,1.0,0.9832838210727832,1500,average
exon_1,500,2.4,0.8937841810133356,0,oneIter
exon_2,1000,1.0,1.076198112380219,500,oneIter
exon_3,5000,1.0,0.9832848131290436,1500,oneIter
exon_1,500,2.4,0.8086854492606287,0,oneIter
exon_2,1000,1.0,1.0820340586746178,500,oneIter
exon_3,5000,1.0,0.9836188526560513,1500,oneIter
exon_1,500,2.4,0.9136523606533944,0,oneIter
exon_2,1000,1.0,1.0628679842496265,500,oneIter
exon_3,5000,1.0,0.982082761547036,1500,oneIter
exon_1,500,2.4,0.7663676267183241,0,oneIter
exon_2,1000,1.0,1.120377479259012,500,oneIter
exon_3,5000,1.0,0.9811681598007838,1500,oneIter
