feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,1.2,1.6624463517896444,0,average
exon_2,2000,0.6,0.5704840542043494,2000,average
exon_3,5000,1.0,1.0640860137844201,4000,average
exon_1,2000,1.2,1.6601955743598031,0,oneIter
exon_2,2000,0.6,0.570228777577002,2000,oneIter
exon_3,5000,1.0,1.0655224358709068,4000,oneIter
exon_1,2000,1.2,1.6587348978280263,0,oneIter
exon_2,2000,0.6,0.5709853398075657,2000,oneIter
exon_3,5000,1.0,1.0659996294459695,4000,oneIter
exon_1,2000,1.2,1.7302564605609638,0,oneIter
exon_2,2000,0.6,0.5665405829319468,2000,oneIter
exon_3,5000,1.0,1.0676237242288646,4000,oneIter
exon_1,2000,1.2,1.6715735238490153,0,oneIter
exon_2,2000,0.6,0.5695863074411797,2000,oneIter
exon_3,5000,1.0,1.0611799834294777,4000,oneIter
exon_1,2000,1.2,1.6447769640266627,0,oneIter
exon_2,2000,0.6,0.5734168688353005,2000,oneIter
exon_3,5000,1.0,1.0592830542215088,4000,oneIter
exon_1,2000,1.2,1.6766984452072338,0,oneIter
exon_2,2000,0.6,0.5685821885425107,2000,oneIter
exon_3,5000,1.0,1.0612032849431863,4000,oneIter
exon_1,2000,1.2,1.6455592011521665,0,oneIter
exon_2,2000,0.6,0.570247888732413,2000,oneIter
exon_3,5000,1.0,1.068087161052527,4000,oneIter
exon_1,2000,1.2,1.665469810746111,0,oneIter
exon_2,2000,0.6,0.5706508735506703,2000,oneIter
exon_3,5000,1.0,1.0627316474753556,4000,oneIter
exon_1,2000,1.2,1.5889612535326336,0,oneIter
exon_2,2000,0.6,0.5734975311171346,2000,oneIter
exon_3,5000,1.0,1.0661264633651866,4000,oneIter
exon_1,2000,1.2,1.6822373866338258,0,oneIter
exon_2,2000,0.6,0.571104183507771,2000,oneIter
exon_3,5000,1.0,1.0631027538112188,4000,oneIter
exon_1,2000,1.2,1.2519064263400215,0,average
exon_2,3500,0.6,0.5797368575696416,2000,average
exon_3,5000,1.0,1.080679571762884,5500,average
exon_1,2000,1.2,1.1917695178638301,0,oneIter
exon_2,3500,0.6,0.5824009224276493,2000,oneIter
exon_3,5000,1.0,1.076499802735205,5500,oneIter
exon_1,2000,1.2,1.201150042947472,0,oneIter
