feature,length,true_h,pred_h,Udist,result_type
exon_1,15000,1.2,1.2181213782880733,0,average
exon_2,15000,1.0,0.8317994425946527,15000,average
exon_3,5000,1.0,inf,30000,average
exon_1,15000,1.2,1.2173757244049639,0,oneIter
exon_2,15000,1.0,0.8334273186859992,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2187192381978507,0,oneIter
exon_2,15000,1.0,0.8303818645835894,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2157215279823692,0,oneIter
exon_2,15000,1.0,0.837378227539252,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2168597683631053,0,oneIter
exon_2,15000,1.0,0.8347065492006501,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2224132417539157,0,oneIter
exon_2,15000,1.0,0.8233927688526282,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2190879114914215,0,oneIter
exon_2,15000,1.0,0.8296607830731496,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2160353584043888,0,oneIter
exon_2,15000,1.0,0.8366857976751946,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2204789071013316,0,oneIter
exon_2,15000,1.0,0.8256732301237457,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.2173925965828911,0,oneIter
exon_2,15000,1.0,0.8326834130753167,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.217129508598497,0,oneIter
exon_2,15000,1.0,0.8340044731370001,15000,oneIter
exon_3,5000,1.0,inf,30000,oneIter
exon_1,15000,1.2,1.180572903971552,0,average
exon_2,22500,1.0,1.3413087526347431,15000,average
exon_3,5000,1.0,inf,37500,average
exon_1,15000,1.2,1.1804717224884986,0,oneIter
exon_2,22500,1.0,1.343446912355928,15000,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,15000,1.2,1.1809322246886718,0,oneIter
exon_2,22500,1.0,1.3369447700798665,15000,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,15000,1.2,1.1801613443103298,0,oneIter
exon_2,22500,1.0,1.34821855057986,15000,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,15000,1.2,1.1813772584797206,0,oneIter
exon_2,22500,1.0,1.3361683201024959,15000,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,15000,1.2,1.1797094127369843,0,oneIter
exon_2,22500,1.0,1.3460162849958028,15000,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,15000,1.2,1.1823054504800004,0,oneIter
exon_2,22500,1.0,1.344345146059662,15000,oneIter
exon_3,5000,1.0,inf,37500,oneIter
exon_1,15000,1.2,1.180208957015459,0,oneIter
exon_2,22500,1.0,1.3383856811634933,15000,oneIter
