feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,1.0,1.0845681670688678,0,average
exon_2,2000,2.4,1.8473986440821328,2000,average
exon_3,5000,1.0,1.024776078925871,4000,average
exon_1,2000,1.0,1.0846405180227907,0,oneIter
exon_2,2000,2.4,1.866042847872048,2000,oneIter
exon_3,5000,1.0,1.0227744828844716,4000,oneIter
exon_1,2000,1.0,1.0846840588227544,0,oneIter
exon_2,2000,2.4,1.8528276516752906,2000,oneIter
exon_3,5000,1.0,1.0240863535456752,4000,oneIter
exon_1,2000,1.0,1.077273716559524,0,oneIter
exon_2,2000,2.4,1.8602448764705692,2000,oneIter
exon_3,5000,1.0,1.0217697413330031,4000,oneIter
exon_1,2000,1.0,1.0914422964159411,0,oneIter
exon_2,2000,2.4,1.8472789468196391,2000,oneIter
exon_3,5000,1.0,1.0235324744272054,4000,oneIter
exon_1,2000,1.0,1.0765080741403272,0,oneIter
exon_2,2000,2.4,1.8596215331790968,2000,oneIter
exon_3,5000,1.0,1.02553577143638,4000,oneIter
exon_1,2000,1.0,1.084013511689091,0,oneIter
exon_2,2000,2.4,1.8378600256428457,2000,oneIter
exon_3,5000,1.0,1.026080850369658,4000,oneIter
exon_1,2000,1.0,1.0877250443953903,0,oneIter
exon_2,2000,2.4,1.833985436839147,2000,oneIter
exon_3,5000,1.0,1.0263939811025595,4000,oneIter
exon_1,2000,1.0,1.083893526783264,0,oneIter
exon_2,2000,2.4,1.8280616009253987,2000,oneIter
exon_3,5000,1.0,1.027193892176135,4000,oneIter
exon_1,2000,1.0,1.0892991833524732,0,oneIter
exon_2,2000,2.4,1.8481488420755963,2000,oneIter
exon_3,5000,1.0,1.02467336120578,4000,oneIter
exon_1,2000,1.0,1.0862017405071223,0,oneIter
exon_2,2000,2.4,1.8399146793216985,2000,oneIter
exon_3,5000,1.0,1.025719880777844,4000,oneIter
exon_1,2000,1.0,1.1529695137738594,0,average
exon_2,3500,2.4,1.8663472085110793,2000,average
