feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,1.0,0.7485312083135998,0,average
exon_2,2000,0.6,0.6776932934603442,2000,average
exon_3,5000,1.0,1.0431790014945277,4000,average
exon_1,2000,1.0,0.7536440147564823,0,oneIter
exon_2,2000,0.6,0.6753739994870345,2000,oneIter
exon_3,5000,1.0,1.0461871625979704,4000,oneIter
exon_1,2000,1.0,0.7454866480245231,0,oneIter
exon_2,2000,0.6,0.6797563225419556,2000,oneIter
exon_3,5000,1.0,1.0397985722655998,4000,oneIter
exon_1,2000,1.0,0.7455363460599463,0,oneIter
exon_2,2000,0.6,0.6780153199338453,2000,oneIter
exon_3,5000,1.0,1.0426027852537751,4000,oneIter
exon_1,2000,1.0,0.7457257374232067,0,oneIter
exon_2,2000,0.6,0.6790726892113473,2000,oneIter
exon_3,5000,1.0,1.0416182632025437,4000,oneIter
exon_1,2000,1.0,0.7397354885432067,0,oneIter
exon_2,2000,0.6,0.6803662260587039,2000,oneIter
exon_3,5000,1.0,1.0409492649871819,4000,oneIter
exon_1,2000,1.0,0.7527522289315143,0,oneIter
exon_2,2000,0.6,0.6764284763191877,2000,oneIter
exon_3,5000,1.0,1.0466071396473577,4000,oneIter
exon_1,2000,1.0,0.7528284659845929,0,oneIter
exon_2,2000,0.6,0.6771948869521238,2000,oneIter
exon_3,5000,1.0,1.0415403130740444,4000,oneIter
exon_1,2000,1.0,0.747177397604152,0,oneIter
exon_2,2000,0.6,0.6784077591200712,2000,oneIter
exon_3,5000,1.0,1.0445271459984142,4000,oneIter
exon_1,2000,1.0,0.75827512546325,0,oneIter
exon_2,2000,0.6,0.6744924148890992,2000,oneIter
exon_3,5000,1.0,1.0462973304711183,4000,oneIter
exon_1,2000,1.0,0.7441506303451223,0,oneIter
exon_2,2000,0.6,0.6778248400900732,2000,oneIter
exon_3,5000,1.0,1.041662037447273,4000,oneIter
exon_1,2000,1.0,0.8664212513530368,0,average
exon_2,3500,0.6,0.6372356474362252,2000,average
exon_3,5000,1.0,0.9404084917661539,5500,average
exon_1,2000,1.0,0.8699080560590946,0,oneIter
exon_2,3500,0.6,0.6379688731655132,2000,oneIter
exon_3,5000,1.0,0.9402132578382365,5500,oneIter
exon_1,2000,1.0,0.8682822868643582,0,oneIter
exon_2,3500,0.6,0.6371429580771293,2000,oneIter
exon_3,5000,1.0,0.9395207940257811,5500,oneIter
exon_1,2000,1.0,0.8669005603851777,0,oneIter
exon_2,3500,0.6,0.6369071857138416,2000,oneIter
exon_3,5000,1.0,0.9411547267031858,5500,oneIter
exon_1,2000,1.0,0.8652355949261515,0,oneIter
exon_2,3500,0.6,0.6360606577633752,2000,oneIter
exon_3,5000,1.0,0.9395550228424306,5500,oneIter
exon_1,2000,1.0,0.861210713412252,0,oneIter
exon_2,3500,0.6,0.6377437720745057,2000,oneIter
exon_3,5000,1.0,0.9387145834485118,5500,oneIter
exon_1,2000,1.0,0.8669823454871525,0,oneIter
exon_2,3500,0.6,0.6368753669606407,2000,oneIter
exon_3,5000,1.0,0.9401169782761806,5500,oneIter
exon_1,2000,1.0,0.8680089347250005,0,oneIter
exon_2,3500,0.6,0.6377448180727503,2000,oneIter
exon_3,5000,1.0,0.9415865275535732,5500,oneIter
