feature,length,true_h,pred_h,Udist,result_type
exon_1,2000,2.4,1.6207563270195893,0,average
exon_2,2000,1.2,4.586057137375642,2000,average
exon_3,5000,1.0,0.8532999588854037,4000,average
exon_1,2000,2.4,1.6324196180998172,0,oneIter
exon_2,2000,1.2,4.723747860152272,2000,oneIter
exon_3,5000,1.0,0.8487055648772431,4000,oneIter
exon_1,2000,2.4,1.6268845507204055,0,oneIter
exon_2,2000,1.2,4.363234465247253,2000,oneIter
exon_3,5000,1.0,0.8562485166889388,4000,oneIter
exon_1,2000,2.4,1.6794216921129748,0,oneIter
exon_2,2000,1.2,4.291324166987246,2000,oneIter
exon_3,5000,1.0,0.8557068243859522,4000,oneIter
exon_1,2000,2.4,1.617634994281543,0,oneIter
exon_2,2000,1.2,4.440094458208121,2000,oneIter
exon_3,5000,1.0,0.854414144537095,4000,oneIter
exon_1,2000,2.4,1.607416542452839,0,oneIter
exon_2,2000,1.2,4.351733137970678,2000,oneIter
exon_3,5000,1.0,0.8595033432235049,4000,oneIter
exon_1,2000,2.4,1.6085080165547707,0,oneIter
exon_2,2000,1.2,4.680094956089292,2000,oneIter
exon_3,5000,1.0,0.8523122468819525,4000,oneIter
exon_1,2000,2.4,1.5966768664011672,0,oneIter
exon_2,2000,1.2,5.0776387453772385,2000,oneIter
exon_3,5000,1.0,0.8482135391809303,4000,oneIter
exon_1,2000,2.4,1.6559177663436448,0,oneIter
exon_2,2000,1.2,4.508857515925636,2000,oneIter
exon_3,5000,1.0,0.8531236229142661,4000,oneIter
exon_1,2000,2.4,1.5697855212226186,0,oneIter
exon_2,2000,1.2,5.189259122683466,2000,oneIter
exon_3,5000,1.0,0.844267260648553,4000,oneIter
exon_1,2000,2.4,1.6128977020061095,0,oneIter
exon_2,2000,1.2,4.234586945115221,2000,oneIter
exon_3,5000,1.0,0.8605045255156005,4000,oneIter
exon_1,2000,2.4,1.8242326050356064,0,average
exon_2,3500,1.2,1.1443686740743462,2000,average
exon_3,5000,1.0,0.9971292174133108,5500,average
exon_1,2000,2.4,1.7963653577939542,0,oneIter
exon_2,3500,1.2,1.1485118293481444,2000,oneIter
exon_3,5000,1.0,0.9957254449246608,5500,oneIter
exon_1,2000,2.4,1.870213241451633,0,oneIter
exon_2,3500,1.2,1.140981378382831,2000,oneIter
exon_3,5000,1.0,1.0003998166896753,5500,oneIter
exon_1,2000,2.4,1.809961656110834,0,oneIter
exon_2,3500,1.2,1.1452844887716456,2000,oneIter
exon_3,5000,1.0,0.9959871551495894,5500,oneIter
exon_1,2000,2.4,1.8374730549482354,0,oneIter
exon_2,3500,1.2,1.144554996405876,2000,oneIter
exon_3,5000,1.0,0.9973679810868247,5500,oneIter
exon_1,2000,2.4,1.8418477387436387,0,oneIter
exon_2,3500,1.2,1.142418887469459,2000,oneIter
exon_3,5000,1.0,0.9980962123294544,5500,oneIter
exon_1,2000,2.4,1.813743984312578,0,oneIter
exon_2,3500,1.2,1.1448374102436176,2000,oneIter
exon_3,5000,1.0,0.9962095211681159,5500,oneIter
exon_1,2000,2.4,1.8198259182188314,0,oneIter
exon_2,3500,1.2,1.143470105754892,2000,oneIter
exon_3,5000,1.0,0.9984628195967025,5500,oneIter
exon_1,2000,2.4,1.8322541506255445,0,oneIter
exon_2,3500,1.2,1.1434088207014044,2000,oneIter
exon_3,5000,1.0,0.9969599925091042,5500,oneIter
exon_1,2000,2.4,1.7794610903024157,0,oneIter
exon_2,3500,1.2,1.1487281928465525,2000,oneIter
exon_3,5000,1.0,0.9948483253258869,5500,oneIter
exon_1,2000,2.4,1.8411798578483962,0,oneIter
exon_2,3500,1.2,1.141490630819041,2000,oneIter
exon_3,5000,1.0,0.9972349053530949,5500,oneIter
exon_1,2000,2.4,2.521450184820484,0,average
exon_2,5000,1.2,1.2611625688006418,2000,average
exon_3,5000,1.0,0.9768010881629842,7000,average
exon_1,2000,2.4,2.541203138156254,0,oneIter
exon_2,5000,1.2,1.2589065807063595,2000,oneIter
exon_3,5000,1.0,0.9768052701794934,7000,oneIter
exon_1,2000,2.4,2.5603820268029875,0,oneIter
exon_2,5000,1.2,1.2589159003409451,2000,oneIter
exon_3,5000,1.0,0.9773191019278439,7000,oneIter
exon_1,2000,2.4,2.4950501911598595,0,oneIter
exon_2,5000,1.2,1.2618586634574043,2000,oneIter
exon_3,5000,1.0,0.9762680124828187,7000,oneIter
exon_1,2000,2.4,2.513392860205046,0,oneIter
exon_2,5000,1.2,1.2607472910380306,2000,oneIter
exon_3,5000,1.0,0.9763304755268013,7000,oneIter
exon_1,2000,2.4,2.468106817567892,0,oneIter
exon_2,5000,1.2,1.2643503948070656,2000,oneIter
exon_3,5000,1.0,0.9760766859281916,7000,oneIter
exon_1,2000,2.4,2.547464045340302,0,oneIter
exon_2,5000,1.2,1.259073914902111,2000,oneIter
exon_3,5000,1.0,0.9776488850153603,7000,oneIter
exon_1,2000,2.4,2.5954495033884717,0,oneIter
exon_2,5000,1.2,1.2588128433551071,2000,oneIter
exon_3,5000,1.0,0.9782702754371648,7000,oneIter
exon_1,2000,2.4,2.5241814401888094,0,oneIter
exon_2,5000,1.2,1.2619529661827213,2000,oneIter
exon_3,5000,1.0,0.9769296605958724,7000,oneIter
exon_1,2000,2.4,2.511151607819324,0,oneIter
exon_2,5000,1.2,1.2615577246011143,2000,oneIter
exon_3,5000,1.0,0.9757267913636156,7000,oneIter
exon_1,2000,2.4,2.4581202175758943,0,oneIter
exon_2,5000,1.2,1.2654494086155592,2000,oneIter
exon_3,5000,1.0,0.9766357231726803,7000,oneIter
exon_1,3500,2.4,1.6342104409853004,0,average
exon_2,2000,1.2,0.99014193592631,3500,average
exon_3,5000,1.0,1.3876146728136993,5500,average
exon_1,3500,2.4,1.598705011093507,0,oneIter
exon_2,2000,1.2,0.9941854538096359,3500,oneIter
exon_3,5000,1.0,1.3864936399459025,5500,oneIter
exon_1,3500,2.4,1.6980817352466397,0,oneIter
exon_2,2000,1.2,0.9502976664421696,3500,oneIter
exon_3,5000,1.0,1.4254834038234678,5500,oneIter
exon_1,3500,2.4,1.5731873859155818,0,oneIter
exon_2,2000,1.2,0.9941158574969373,3500,oneIter
exon_3,5000,1.0,1.386797568708109,5500,oneIter
exon_1,3500,2.4,1.5667297232523627,0,oneIter
exon_2,2000,1.2,1.0338251451030902,3500,oneIter
exon_3,5000,1.0,1.358928519212609,5500,oneIter
exon_1,3500,2.4,1.5793007070068683,0,oneIter
exon_2,2000,1.2,1.0020915309277214,3500,oneIter
exon_3,5000,1.0,1.371463063035402,5500,oneIter
exon_1,3500,2.4,1.5839421371257212,0,oneIter
exon_2,2000,1.2,1.0174771739043447,3500,oneIter
exon_3,5000,1.0,1.3662023447993787,5500,oneIter
exon_1,3500,2.4,1.7386375492592505,0,oneIter
exon_2,2000,1.2,0.9440490301585405,3500,oneIter
exon_3,5000,1.0,1.4284202737679266,5500,oneIter
exon_1,3500,2.4,1.5886057128877735,0,oneIter
exon_2,2000,1.2,1.0216897527837367,3500,oneIter
exon_3,5000,1.0,1.3674072786733786,5500,oneIter
exon_1,3500,2.4,1.6915145688220266,0,oneIter
exon_2,2000,1.2,0.992481429045225,3500,oneIter
exon_3,5000,1.0,1.3778708845623113,5500,oneIter
exon_1,3500,2.4,1.7233998792432734,0,oneIter
exon_2,2000,1.2,0.9512063195916989,3500,oneIter
exon_3,5000,1.0,1.4070797516085087,5500,oneIter
exon_1,3500,2.4,2.559017996059444,0,average
exon_2,3500,1.2,1.1588574055224736,3500,average
exon_3,5000,1.0,1.0850319202326277,7000,average
exon_1,3500,2.4,2.492801409417096,0,oneIter
exon_2,3500,1.2,1.162080631210627,3500,oneIter
exon_3,5000,1.0,1.0867529331755552,7000,oneIter
exon_1,3500,2.4,2.537896397781645,0,oneIter
